;;X long; Y lat;siren;nom;PLCI norme;plci;Nom de l'Entreprise 
;;5,666637;45,199326;448611871;1371;0.153150133926927;1.48462155656593;ACCOMPAGNER HANDICAP PSYCHIQUE EN ISERE
;;5,677995;45,20893;453453326;1404;0.153150133926927;1.48462155656593;CYKLEO
;;;;493337737;1502;0.153150133926927;1.48462155656593;PRECIS MECANIC
;;5,68334;45,206587;510015084;1594;0.153150133926927;1.48462155656593;BIOSSUN
;;5,68364;45,20509;510015084;1595;0.153150133926927;1.48462155656593;BIOSSUN
;;5,663566;45,220309;712009661;1787;0.153150133926927;1.48462155656593;AIR LIQUIDE ADVANCED TECHNOLOGIES
;;5,663484;45,205805;751845298;1815;0.153150133926927;1.48462155656593;A2MICILE GRENOBLE OUEST
;;5,683939;45,206562;775664873;1869;0.153150133926927;1.48462155656593;BOUYGUES ENERGIES & SERVICES
;;;;808559959;2046;0.153150133926927;1.48462155656593;THERMOLAQUAGE SAUNIER
;;5,668262;45,20264;193820982;2399;0.153150133926927;1.48462155656593;COLLEGE A. FLEMING
;;5,667544;45,198389;193820990;2400;0.153150133926927;1.48462155656593;LYCEE POLYVALENT ROGER DESCHAUX
;;5,663979;45,201603;310232160;2563;0.153150133926927;1.48462155656593;HYDROKARST
;;5,660348;45,20544;313710832;2569;0.153150133926927;1.48462155656593;FAURE - VERCORS
;;5,663979;45,201603;377699202;2683;0.153150133926927;1.48462155656593;ZANON TRANSPORTS
;;5,663359;45,209824;398302646;2728;0.153150133926927;1.48462155656593;LBA LES BRUYERES ASSOCIATION
;;5,657266;45,220575;402674329;2741;0.153150133926927;1.48462155656593;DANISCO FRANCE
;;5,651663;45,22799;403774292;2743;0.153150133926927;1.48462155656593;ASSOCIATION EMMAUS GRENOBLE FONDATEUR ABBE PIERRE
;;5,663617;45,218467;440283752;2834;0.153150133926927;1.48462155656593;CSF
;;5,664107;45,200105;442835468;2842;0.153150133926927;1.48462155656593;CONSTRUCTEL CONSTRUCTIONS TELECOMMUNICA.
;;5,665393;45,201538;829609957;3081;0.153150133926927;1.48462155656593;ABC SECURITE
;;5,663918;45,220578;844431387;3090;0.153150133926927;1.48462155656593;AIR LIQUIDE BIOGAS INTERNATIONAL
;;5,665393;45,201538;889676441;3107;0.153150133926927;1.48462155656593;ABC EVENTS
;;5,663142;45,206776;213804743;3520;0.153150133926927;1.48462155656593;COMMUNE DE SASSENAGE
;;5,662039;45,203703;958808776;3572;0.153150133926927;1.48462155656593;GROUPE GO SPORT
;;5,679103;45,2076;301503231;3607;0.153150133926927;1.48462155656593;SPL M TAG
;;5,677189;45,20949;356000000;3617;0.153150133926927;1.48462155656593;LA POSTE
;;5,663168;45,220283;712009661;3710;0.153150133926927;1.48462155656593;AIR LIQUIDE ADVANCED TECHNOLOGIES
;;5,749486;45,155213;54502166;4;0.152400990512017;1.48221449585451;BRUN INVEST SAS
;;5,737067;45,149519;56502248;18;0.152400990512017;1.48221449585451;SAMSE
;;5,73792;45,157782;183830116;122;0.152400990512017;1.48221449585451;GIP FIPAG
;;5,750886;45,147386;263800443;357;0.152400990512017;1.48221449585451;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,750727;45,157804;300815966;392;0.152400990512017;1.48221449585451;ADVANCED MICRO DEVICES SAS
;;5,740603;45,150006;308884998;450;0.152400990512017;1.48221449585451;AKKODIS INGENIERIE PRODUIT SAS
;;5,744938;45,157357;314925793;501;0.152400990512017;1.48221449585451;BIASINI SAE
;;5,739855;45,15114;318906443;529;0.152400990512017;1.48221449585451;BUFFALO GRILL
;;5,741399;45,150125;323491498;558;0.152400990512017;1.48221449585451;GUIBOUD ETABLISSEMENTS
;;5,751513;45,159381;324511203;561;0.152400990512017;1.48221449585451;CENTRE LOISIRS ET CULTURE
;;5,743872;45,157668;339155301;659;0.152400990512017;1.48221449585451;SERPOLLET EAU SILLON ALPIN
;;5,735597;45,149687;339796617;665;0.152400990512017;1.48221449585451;SD SERVICES
;;5,747863;45,148021;340147974;676;0.152400990512017;1.48221449585451;CHATEAU DE LA COMMANDERIE
;;5,747363;45,162373;342062700;693;0.152400990512017;1.48221449585451;PROCEDES EQUIPEMENTS SCIENCES INDUSTRIE
;;5,743906;45,158174;344351770;726;0.152400990512017;1.48221449585451;COMITE DEP OLYMPIQUE SPORTIF DE L'ISERE
;;5,75;45,159597;356000000;826;0.152400990512017;1.48221449585451;LA POSTE
;;5,749443;45,153609;356000000;827;0.152400990512017;1.48221449585451;LA POSTE
;;5,741976;45,164599;401493630;1059;0.152400990512017;1.48221449585451;ASSOCIATION DES PUPILLES DE L'ENSEIGNEMENT PUBLIC SUD RHONES ALPES
;;5,737273;45,150535;433061975;1260;0.152400990512017;1.48221449585451;ITANCIA
;;5,738942;45,149784;434194361;1277;0.152400990512017;1.48221449585451;RIONDET ENTREPRISES
;;5,740276;45,151625;442531059;1336;0.152400990512017;1.48221449585451;SOC PODESTA D'EQUIPEMENTS ELECTRIQUES
;;5,746203;45,158423;447671470;1361;0.152400990512017;1.48221449585451;HELIOS ENTRETIEN
;;5,74001;45,151392;448023788;1362;0.152400990512017;1.48221449585451;C E S CUISINE EQUIPEMENT SERVICE
;;5,74001;45,151392;450312749;1385;0.152400990512017;1.48221449585451;RES-REFRIGERATION EQUIPEMENT SERVICE
;;5,747592;45,159123;450973235;1390;0.152400990512017;1.48221449585451;FINANCIERE ERJO
;;5,738471;45,158762;528570229;1663;0.152400990512017;1.48221449585451;LPCR GROUPE
;;5,737482;45,150728;533500393;1683;0.152400990512017;1.48221449585451;PHAREA
;;5,739102;45,156119;533670931;1684;0.152400990512017;1.48221449585451;UROMEMS
;;5,737427;45,150941;722024742;1792;0.152400990512017;1.48221449585451;TK ELEVATOR FRANCE
;;5,745769;45,154396;722041860;1794;0.152400990512017;1.48221449585451;BUT INTERNATIONAL
;;5,744742;45,145858;775595846;1851;0.152400990512017;1.48221449585451;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;5,743209;45,158534;775688732;1878;0.152400990512017;1.48221449585451;APF FRANCE HANDICAP
;;5,743209;45,158534;775688732;1879;0.152400990512017;1.48221449585451;APF FRANCE HANDICAP
;;5,738172;45,159142;775709702;1881;0.152400990512017;1.48221449585451;MUTUELLE ASSURANCE INSTITUTEUR FRANCE
;;5,742773;45,158864;788059376;1956;0.152400990512017;1.48221449585451;APAJH
;;5,742773;45,158864;788059376;1958;0.152400990512017;1.48221449585451;APAJH
;;5,73839;45,149727;792604423;1981;0.152400990512017;1.48221449585451;PLIALPES
;;5,746111;45,15771;793778846;1988;0.152400990512017;1.48221449585451;AMETEN
;;5,738085;45,158099;799804216;2010;0.152400990512017;1.48221449585451;STEP UP GRENOBLE
;;5,744938;45,157357;808860449;2047;0.152400990512017;1.48221449585451;BIAELEC - S.E.B.
;;5,745156;45,160602;851510834;2165;0.152400990512017;1.48221449585451;SANDRINE BIDAL - REMI PORCELLA - CAROLINE VINCENT - ONE NOTAIRES
;;5,751987;45,147717;880476064;2185;0.152400990512017;1.48221449585451;DOM'CARE
;;5,741261;45,16239;193825072;2425;0.152400990512017;1.48221449585451;COLLEGE LES SAULES
;;5,743331;45,163347;321315749;2579;0.152400990512017;1.48221449585451;AUTOBERNARD ISERE
;;5,743292;45,147453;356000000;2677;0.152400990512017;1.48221449585451;LA POSTE
;;5,737901;45,149562;388381642;2707;0.152400990512017;1.48221449585451;PETZL DISTRIBUTION
;;5,749486;45,155213;388559171;2708;0.152400990512017;1.48221449585451;BRUN SA
;;5,739102;45,156119;432638765;2805;0.152400990512017;1.48221449585451;BECTON DICKINSON DISPENSING FRANCE
;;5,743223;45,163574;775595846;3000;0.152400990512017;1.48221449585451;MUTUALITE FRANCAISE ISERE SERVICES SOINS ET ACCOMPAGNEMENT MUTUALISTE
;;5,743209;45,158534;775688732;3024;0.152400990512017;1.48221449585451;APF FRANCE HANDICAP
;;5,737906;45,157721;890971948;3109;0.152400990512017;1.48221449585451;DHOMPLUS
;;5,739102;45,156119;56501711;3130;0.152400990512017;1.48221449585451;BECTON DICKINSON FRANCE
;;5,747592;45,159123;433536190;3365;0.152400990512017;1.48221449585451;ACAF
;;5,739102;45,156119;525009809;3414;0.152400990512017;1.48221449585451;BECTON DICKINSON EUROPE HOLDINGS
;;5,739102;45,156119;819779406;3495;0.152400990512017;1.48221449585451;ENTERPRISE SERVICES FRANCE SAS
;;5,750886;45,147386;213801582;3597;0.152400990512017;1.48221449585451;COMMUNE D EYBENS
;;5,741241;45,159973;301503231;3606;0.152400990512017;1.48221449585451;SPL M TAG
;;5,743906;45,158174;399368356;3627;0.152400990512017;1.48221449585451;ASSOCIATION PROFESSION SPORT 38
;;5,73741;45,148697;954503439;3730;0.152400990512017;1.48221449585451;SCHNEIDER ELECTRIC INDUSTRIES SAS
;;5,6811;45,190442;54502109;3;0.152234514197593;1.48167959347419;OPL BYMYCAR
;;5,679893;45,202261;56500465;13;0.152234514197593;1.48167959347419;COQUAND
;;5,679937;45,191235;62502430;45;0.152234514197593;1.48167959347419;LAUVITEC
;;5,680278;45,195431;193803566;133;0.152234514197593;1.48167959347419;COLLEGE JULES VALLES
;;5,687495;45,188733;263800211;335;0.152234514197593;1.48167959347419;CENTRE HOSPITALIER ALPES ISERE
;;5,686685;45,187942;263800211;341;0.152234514197593;1.48167959347419;CENTRE HOSPITALIER ALPES ISERE
;;5,693989;45,190881;263810079;375;0.152234514197593;1.48167959347419;CENTRE COMMUNAL D'ACTION SOCIALE
;;;;312706757;488;0.152234514197593;1.48167959347419;FAURE AUTOMATISME
;;5,694207;45,190812;318606290;522;0.152234514197593;1.48167959347419;SOLIHA ISERE SAVOIE
;;5,697154;45,188719;318785201;525;0.152234514197593;1.48167959347419;ACTIMEMORI NOTAIRES ASSOCIES
;;5,684835;45,18564;332428093;614;0.152234514197593;1.48167959347419;SAS VENITUCCI
;;5,694207;45,190812;349619650;768;0.152234514197593;1.48167959347419;OHE PROMETHEE ISERE
;;5,687583;45,192942;356000000;828;0.152234514197593;1.48167959347419;LA POSTE
;;5,682528;45,204807;379359136;881;0.152234514197593;1.48167959347419;INTERNATIONAL SERVICES
;;5,695761024;45,18679497;381063932;900;0.152234514197593;1.48167959347419;ROUSSIN ENERGIES
;;5,685629;45,197283;382439321;912;0.152234514197593;1.48167959347419;DEPANN' FAMILLES ISERE
;;5,680045;45,201273;403316102;1076;0.152234514197593;1.48167959347419;ACGP CACI TOITURES ET TERRASSES
;;5,687483;45,18508;408263788;1100;0.152234514197593;1.48167959347419;VERCORS RESTAURATION
;;5,696009;45,191161;409195708;1114;0.152234514197593;1.48167959347419;ASSOCIATION LOCALE EMPLOI INSERTION DES JEUNES MISSION LOCALE ISERE DRAC VERCORS
;;5,67535;45,200958;409975521;1118;0.152234514197593;1.48167959347419;CORIM SOLUTIONS
;;5,684259;45,187344;422511204;1201;0.152234514197593;1.48167959347419;BERTIN TECHNOLOGIES
;;5,683171;45,202361;424850014;1220;0.152234514197593;1.48167959347419;PORTALP FRANCE
;;5,693989;45,190881;439550617;1303;0.152234514197593;1.48167959347419;AMBROIS ORTHOPEDIE
;;5,686108;45,204096;478564347;1420;0.152234514197593;1.48167959347419;BEST TRANSPORT
;;5,674329;45,193383;480645860;1437;0.152234514197593;1.48167959347419;ALTERNANCE RHONE ALPES
;;;;519601652;1627;0.152234514197593;1.48167959347419;BATIMENT ET MAISONS EN ISERE
;;5,686413;45,202263;523189611;1647;0.152234514197593;1.48167959347419;COGEPART 38
;;5,675629;45,192371;531481562;1675;0.152234514197593;1.48167959347419;SERPOLLET DAUPHINE
;;5,683054;45,189627;753308238;1826;0.152234514197593;1.48167959347419;ACTION FRANCE
;;5,694838;45,193743;778148940;1896;0.152234514197593;1.48167959347419;ALPES INSERTION
;;5,697906;45,189104;830299087;2118;0.152234514197593;1.48167959347419;PRO SERVICES ISERE
;;5,679383;45,201879;853875276;2174;0.152234514197593;1.48167959347419;TOLV
;;5,674809;45,193033;885269332;2203;0.152234514197593;1.48167959347419;RENAISSANCE FUSION
;;5,679458;45,191498;63500847;2305;0.152234514197593;1.48167959347419;JEAN LAIN DSA
;;5,667142;45,195627;193800232;2352;0.152234514197593;1.48167959347419;LYCEE PROFESSIONNEL JACQUES PREVERT
;;5,677606;45,199007;193818101;2379;0.152234514197593;1.48167959347419;COLLEGE GERARD PHILIPE
;;5,690734;45,195629;303434591;2541;0.152234514197593;1.48167959347419;SILLIKER
;;5,691666;45,188563;306894866;2554;0.152234514197593;1.48167959347419;APASE ASS PROMO AC SOCIO EDUCA
;;5,685691;45,203124;339793929;2628;0.152234514197593;1.48167959347419;SOCIETE DAUPHINOISE DE NETTOYAGE
;;5,680235;45,193102;349185736;2655;0.152234514197593;1.48167959347419;ALPH'AGE GESTION
;;5,675762;45,199232;380129866;2692;0.152234514197593;1.48167959347419;ORANGE
;;5,674225;45,191045;383710134;2701;0.152234514197593;1.48167959347419;FONTAINE INSERTION
;;5,679458;45,191498;431970912;2801;0.152234514197593;1.48167959347419;RNO BYMYCAR GRENOBLE
;;5,67228;45,192153;501032551;2919;0.152234514197593;1.48167959347419;SMBA
;;5,678556;45,201255;531815017;2944;0.152234514197593;1.48167959347419;PERSISTENT SYSTEMS FRANCE SAS
;;5,680032;45,202197;606220465;2968;0.152234514197593;1.48167959347419;BEMIS
;;5,699707;45,188386;775595887;3002;0.152234514197593;1.48167959347419;SAUVEGARDE ISERE - ASSOCIATION DE PROTECTION DE L'ENFANCE ET D'ACCOMPAGNEMENT DES ADULTES
;;5,686451;45,19464;779537125;3037;0.152234514197593;1.48167959347419;ALPES ISERE HABITAT OFFICE PUBLIC DE L'HABITAT
;;5,67429;45,196972;879416501;3100;0.152234514197593;1.48167959347419;FONTAINESTORE
;;5,678331;45,192263;955507660;3122;0.152234514197593;1.48167959347419;FMC BYMYCAR GRENOBLE
;;5,674889;45,201095;382152684;3318;0.152234514197593;1.48167959347419;ISERE NETTOYAGE SERVICES
;;5,670915;45,198647;428268023;3362;0.152234514197593;1.48167959347419;DISTRIBUTION CASINO FRANCE
;;5,673318;45,191819;440740660;3373;0.152234514197593;1.48167959347419;SINE ENTRETIEN
;;5,694633;45,189188;900137563;3504;0.152234514197593;1.48167959347419;ANYX
;;5,684699;45,204068;428685358;3638;0.152234514197593;1.48167959347419;SAMSIC II
;;5,687606;45,192563;213801699;3688;0.152234514197593;1.48167959347419;COMMUNE DE FONTAINE
;;5,683157;45,187052;283812006;3722;0.152234514197593;1.48167959347419;SCE DEPARTEMENTAL INCENDIE ET SECOURS
;;5,795769;45,213614;56500382;12;0.151069179996621;1.47793527681198;DEPAGNE
;;5,679402;45,241647;68501055;62;0.151069179996621;1.47793527681198;RECHERCHES TECHNIQUES DENTAIRES
;;5,780473;45,207497;68501196;63;0.151069179996621;1.47793527681198;CET BATIMENT ET ENERGIE
;;5,767541;45,209677;70502638;71;0.151069179996621;1.47793527681198;PAQUET JARDIN
;;5,670354;45,229573;177302320;111;0.151069179996621;1.47793527681198;DIRECTION REGIONALE DES DOUANES CHAMBERY
;;5,777245;45,204752;193824927;141;0.151069179996621;1.47793527681198;COLLEGE LES BUCLOS
;;5,67513;45,235235;263800211;325;0.151069179996621;1.47793527681198;CENTRE HOSPITALIER ALPES ISERE
;;5,790113;45,21293;263800211;345;0.151069179996621;1.47793527681198;CENTRE HOSPITALIER ALPES ISERE
;;5,680844;45,23154;263800609;361;0.151069179996621;1.47793527681198;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,777533;45,209407;263810350;387;0.151069179996621;1.47793527681198;CENTRE COMMUNAL D'ACTION SOCIALE
;;5,68367;45,237293;300988045;395;0.151069179996621;1.47793527681198;OGEC VILLA HELENE
;;5,673626;45,221929;301340584;399;0.151069179996621;1.47793527681198;ENGIE HOME SERVICES
;;5,67651;45,239675;306041997;443;0.151069179996621;1.47793527681198;ASSOCIATION FAMILIALE DE ST EGREVE
;;5,763839;45,206555;307603407;447;0.151069179996621;1.47793527681198;ASSOCIATION HEXAGONE ARTS ET SCIENCES
;;;;309304616;456;0.151069179996621;1.47793527681198;REXEL FRANCE
;;5,693087;45,232147;310147517;464;0.151069179996621;1.47793527681198;UNION SPORTIVE DE SAINT EGREVE
;;5,785912;45,206698;310327895;466;0.151069179996621;1.47793527681198;SARETEC FRANCE
;;5,670354;45,229573;310455043;468;0.151069179996621;1.47793527681198;FRANCE BOISSONS RHONE ALPES
;;5,673626;45,221929;312667090;486;0.151069179996621;1.47793527681198;CENTRE EDUCA SECU ROUTIERE 38
;;5,669247;45,234702;331364729;605;0.151069179996621;1.47793527681198;ESCOLLE BETON
;;5,789202;45,210698;331619312;608;0.151069179996621;1.47793527681198;OROS
;;5,68512;45,236731;338045776;646;0.151069179996621;1.47793527681198;CONSERVATOIRE D'ESPACES NATURELS ISERE
;;5,766139;45,202506;338625056;654;0.151069179996621;1.47793527681198;ROYAL SA
;;5,785912;45,206698;339852980;668;0.151069179996621;1.47793527681198;KLS LOGISTIC
;;5,68005;45,241038;340043926;672;0.151069179996621;1.47793527681198;40-30
;;5,76934;45,202734;343140398;698;0.151069179996621;1.47793527681198;NOTAIRES CONSEILS ASSOCIES
;;5,782969;45,209826;345006027;734;0.151069179996621;1.47793527681198;VERISURE
;;;;347384570;740;0.151069179996621;1.47793527681198;BOULANGER
;;5,781618;45,20759;348599820;756;0.151069179996621;1.47793527681198;ANSEMBLE ECA
;;5,781706;45,206875;349333690;766;0.151069179996621;1.47793527681198;CABINET MURAZ PAVILLET
;;5,770318;45,203553;350163432;780;0.151069179996621;1.47793527681198;CHALET MEYLAN
;;5,672102;45,237239;352533921;796;0.151069179996621;1.47793527681198;GCA SUPPLY PACKING
;;5,777533;45,209407;356000000;831;0.151069179996621;1.47793527681198;LA POSTE
;;5,676672;45,231072;356000000;839;0.151069179996621;1.47793527681198;LA POSTE
;;5,68005;45,241038;356000000;840;0.151069179996621;1.47793527681198;LA POSTE
;;5,673626;45,221929;378233548;854;0.151069179996621;1.47793527681198;DURAND SERVICES
;;5,67405;45,221542;383934742;925;0.151069179996621;1.47793527681198;SOCIETE GESER BEST
;;5,770448;45,203627;389042326;963;0.151069179996621;1.47793527681198;ETABLISSEMENTS PENNACCHIOTTI
;;5,76044;45,203438;391466018;978;0.151069179996621;1.47793527681198;ORIADE NOVIALE
;;5,678822;45,226057;392527404;995;0.151069179996621;1.47793527681198;EUROMASTER FRANCE
;;5,784612;45,20716;397947433;1021;0.151069179996621;1.47793527681198;GILLES TRIGNAT RESIDENCES
;;5,79572;45,213654;398394502;1028;0.151069179996621;1.47793527681198;AATLANTIDE
;;5,795872;45,213218;398539924;1033;0.151069179996621;1.47793527681198;MICROMEDIA INTERNATIONAL
;;5,673626;45,221929;409101706;1112;0.151069179996621;1.47793527681198;UPERGY
;;5,683423;45,216389;414819409;1152;0.151069179996621;1.47793527681198;CONFORAMA FRANCE
;;5,666628;45,235116;414833939;1153;0.151069179996621;1.47793527681198;TYCO ELECTRONICS IDENTO
;;5,785783;45,206846;419283528;1171;0.151069179996621;1.47793527681198;TRILOG
;;5,680844;45,23154;419694724;1176;0.151069179996621;1.47793527681198;MAISON FAMILIALE RURALE
;;5,673626;45,221929;419802525;1177;0.151069179996621;1.47793527681198;FERREIRA SAS
;;5,678822;45,226057;431803691;1246;0.151069179996621;1.47793527681198;S.B.I
;;5,680735;45,228147;432017010;1250;0.151069179996621;1.47793527681198;GBA
;;5,785912;45,206698;432811743;1259;0.151069179996621;1.47793527681198;WORK 2000 - FORMAGEST
;;5,789025;45,208834;433994175;1271;0.151069179996621;1.47793527681198;EXAKIS NELITE
;;5,785783;45,206846;434691192;1283;0.151069179996621;1.47793527681198;MILLIPORE
;;5,785301;45,209937;443093364;1338;0.151069179996621;1.47793527681198;FRANCOIS BRANCHET
;;5,670354;45,229573;444608442;1353;0.151069179996621;1.47793527681198;ENEDIS
;;;;451028567;1391;0.151069179996621;1.47793527681198;VIT
;;5,792761;45,221897;477996532;1412;0.151069179996621;1.47793527681198;TICKS
;;5,680811;45,220278;478261753;1414;0.151069179996621;1.47793527681198;BTP DU BALCON EST
;;5,670354;45,229573;478455793;1418;0.151069179996621;1.47793527681198;BOULANGERIES BG
;;;;479721680;1427;0.151069179996621;1.47793527681198;EEE ALPES DAUPHINE
;;5,775202;45,204043;479806267;1429;0.151069179996621;1.47793527681198;CET GRENOBLE
;;5,670354;45,229573;480470152;1435;0.151069179996621;1.47793527681198;NORAUTO FRANCE
;;5,798755;45,209571;488055658;1468;0.151069179996621;1.47793527681198;BEHRING
;;;;499473510;1530;0.151069179996621;1.47793527681198;SIEBEC
;;5,782695;45,208086;502085046;1553;0.151069179996621;1.47793527681198;SURGIQUAL INSTITUTE
;;;;504186677;1566;0.151069179996621;1.47793527681198;ASP ENVIRONNEMENT
;;5,756476;45,20318;510408586;1597;0.151069179996621;1.47793527681198;L'ARCHE A GRENOBLE
;;5,683533;45,223618;522868066;1643;0.151069179996621;1.47793527681198;SPEED'ALPES TRANSPORTS
;;5,787839;45,208174;523807758;1649;0.151069179996621;1.47793527681198;HYDROQUEST
;;;;686350174;1771;0.151069179996621;1.47793527681198;MACSPORT
;;5,670354;45,229573;722041860;1793;0.151069179996621;1.47793527681198;BUT INTERNATIONAL
;;5,794541947;45,20919998;747120590;1802;0.151069179996621;1.47793527681198;ANDERLAINE
;;5,788497;45,209138;749826517;1803;0.151069179996621;1.47793527681198;SEMTECH FRANCE
;;5,683423;45,216389;753308238;1821;0.151069179996621;1.47793527681198;ACTION FRANCE
;;5,690108;45,238139;775595903;1859;0.151069179996621;1.47793527681198;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICAPEES
;;5,780774;45,206331;775726417;1883;0.151069179996621;1.47793527681198;KPMG
;;5,766902;45,206028;779535160;1910;0.151069179996621;1.47793527681198;GRPT ACHAT SYND NAL MONITEUR SKI FRANCAI
;;5,767958;45,206421;779609585;1938;0.151069179996621;1.47793527681198;ASSOCIATION SAINTE AGNES
;;5,79591;45,207854;821615978;2088;0.151069179996621;1.47793527681198;ELCIMAI ENVIRONNEMENT
;;5,782908;45,209469;830800199;2121;0.151069179996621;1.47793527681198;ODIT-E
;;5,789025;45,208834;831826649;2128;0.151069179996621;1.47793527681198;B-HIVE
;;5,673626;45,221929;831862602;2129;0.151069179996621;1.47793527681198;EKIOSE
;;5,663658;45,240528;831921671;2130;0.151069179996621;1.47793527681198;AS SAINT EGREVE
;;5,797623;45,221034;880270715;2184;0.151069179996621;1.47793527681198;CONCEPT SECURITE
;;5,796752;45,208824;880580683;2186;0.151069179996621;1.47793527681198;GIE EFFICIENCE
;;5,670354;45,229573;887848752;2205;0.151069179996621;1.47793527681198;AU SEA GRILL
;;5,780774;45,206331;903309490;2238;0.151069179996621;1.47793527681198;RYDGE CONSEIL
;;5,670354;45,229573;907951917;2247;0.151069179996621;1.47793527681198;DELIVERHOME
;;;;910691245;2254;0.151069179996621;1.47793527681198;SOCIETE NOUVELLE ALT'O
;;5,682839;45,224057;55501977;2289;0.151069179996621;1.47793527681198;TRANSPORTS FOUVET MERCIER
;;5,6726;45,239941;71502223;2315;0.151069179996621;1.47793527681198;DAUPHINE POIDS LOURDS SARL
;;5,787823;45,208213;130005481;2325;0.151069179996621;1.47793527681198;FRANCE TRAVAIL
;;5,68846;45,231144;193800588;2362;0.151069179996621;1.47793527681198;COLLEGE BARNAVE
;;5,765849;45,209471;193817772;2375;0.151069179996621;1.47793527681198;COLLEGE LIONEL TERRAY
;;5,692186;45,234496;200005585;2438;0.151069179996621;1.47793527681198;ETS PUBLIC DEPARTEMENTAL LES MAISONS D'ENFANTS LE CHEMIN
;;5,777533;45,209407;253803084;2484;0.151069179996621;1.47793527681198;SI POUR LA CONSTRUCTION ET LA GESTION D'UNE MAISON CANTONALE POUR LES PERSONNES AGEES
;;5,675473;45,23444;263800211;2495;0.151069179996621;1.47793527681198;CENTRE HOSPITALIER ALPES ISERE
;;5,770318;45,203553;302701040;2537;0.151069179996621;1.47793527681198;AGDUC
;;5,796829;45,208833;310416334;2564;0.151069179996621;1.47793527681198;CEDRAT TECHNOLOGIES
;;5,685541;45,224278;327355160;2594;0.151069179996621;1.47793527681198;GROUPE ACCUEIL ET CONFORT POUR PERSONNES AGEES
;;5,790495;45,210904;334381746;2614;0.151069179996621;1.47793527681198;SINTEGRA
;;5,771563;45,203747;356000000;2679;0.151069179996621;1.47793527681198;LA POSTE
;;;;393193867;2722;0.151069179996621;1.47793527681198;GEODIS D&E RHONE-ALPES
;;5,798004;45,208517;399229434;2734;0.151069179996621;1.47793527681198;TEEM PHOTONICS
;;5,669247;45,234702;417977139;2773;0.151069179996621;1.47793527681198;STEMCELL TECHNOLOGIES
;;5,792146;45,223593;424620227;2792;0.151069179996621;1.47793527681198;UNION GESTION ETS CAISSES ASSUR MALADIE
;;;;424850014;2794;0.151069179996621;1.47793527681198;PORTALP FRANCE
;;5,789025;45,208834;438254914;2819;0.151069179996621;1.47793527681198;ALTAIR ENGINEERING FRANCE
;;5,754164;45,205131;439975640;2824;0.151069179996621;1.47793527681198;FONDATION PARTAGE ET VIE
;;5,683423;45,216389;456500537;2869;0.151069179996621;1.47793527681198;DALKIA
;;5,794747;45,207915;481370112;2878;0.151069179996621;1.47793527681198;ACT'RMC
;;5,796886;45,212377;481860229;2880;0.151069179996621;1.47793527681198;TOKYO ELECTRON EUROPE LIMITED
;;5,669247;45,234702;482645058;2886;0.151069179996621;1.47793527681198;VFD
;;5,797682;45,208897;497974758;2912;0.151069179996621;1.47793527681198;KERCIA SOLUTIONS
;;;;501397012;2921;0.151069179996621;1.47793527681198;ARAYMONDLIFE
;;5,787839;45,208174;503880957;2925;0.151069179996621;1.47793527681198;CAMPENON BERNARD DAUPHINE SAVOIE
;;5,790802;45,208576;509027702;2929;0.151069179996621;1.47793527681198;BLUE ORTHO
;;5,780761;45,209547;510300833;2932;0.151069179996621;1.47793527681198;ALPES NET SERVICES
;;;;546720079;2953;0.151069179996621;1.47793527681198;SOCIETE DE TRAVAUX ELECTRIQUES DU BUGEY
;;5,677787;45,240777;697320539;2975;0.151069179996621;1.47793527681198;SOC INDUSTRIEL CONDITIONNEMENT OPTIMISE
;;5,768262;45,203312;750796294;2981;0.151069179996621;1.47793527681198;MEYLAN AMBULANCES
;;5,690108;45,238139;775595903;3005;0.151069179996621;1.47793527681198;ASSOCIATION FAMILIALE DE L'ISERE POUR PERSONNES HANDICAPEES
;;5,797682;45,208897;817486764;3078;0.151069179996621;1.47793527681198;NEOTEEM
;;5,673626;45,221929;844494203;3091;0.151069179996621;1.47793527681198;NEOMARCHE
;;5,784614;45,206155;844841403;3095;0.151069179996621;1.47793527681198;ISOR EXPLOITATION
;;;;851688424;3096;0.151069179996621;1.47793527681198;THE BINDING SITE FRANCE
;;5,663658;45,240528;950026914;3117;0.151069179996621;1.47793527681198;FRANCE BKR
;;5,758338;45,201119;950026914;3118;0.151069179996621;1.47793527681198;FRANCE BKR
;;5,787021;45,209645;71501803;3151;0.151069179996621;1.47793527681198;GEA GRENOBLOISE ELECTRONIQUE AUTOMATISME
;;5,784614;45,206155;326160280;3269;0.151069179996621;1.47793527681198;FRAMEX
;;5,790802;45,208576;380129866;3315;0.151069179996621;1.47793527681198;ORANGE
;;;;384560942;3322;0.151069179996621;1.47793527681198;LEROY MERLIN FRANCE
;;5,794747;45,207915;385365713;3324;0.151069179996621;1.47793527681198;INETUM
;;5,787771;45,20689;451664809;3383;0.151069179996621;1.47793527681198;KAYENTIS
;;5,798178;45,208629;528214182;3415;0.151069179996621;1.47793527681198;AGIR A DOM ASSISTANCE
;;5,782018;45,208002;538833625;3419;0.151069179996621;1.47793527681198;EXCEL NET
