seed;N;num_neigh_seeds;num_adopters;PLci;PLci_norm;degree;betweenness;eigen;percolation
47;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
48;3739;2;3739;1.48649371489703;0.153732801027413;4000;537.929375957769;0.943080878826242;0
49;3739;2;3739;1.859320673977;0.269766792181288;2613;3515.24969569538;0.580426063396044;0
50;3739;2;3739;1.48970312917892;0.15473165891396;3988;186.706045694193;0.941217934047296;0
51;3739;2;3739;1.48890077560845;0.154481944442323;3991;222.934141058535;0.941700938799947;0
52;3739;2;3739;1.94918427387002;0.297734813004603;1997;4669.94302317475;0.44748097045221;0
53;3739;2;3739;1.48569136132656;0.153483086555776;3705;563.786441342292;0.881165948107631;0
54;3739;2;3739;1.9074618882054;0.284749660479492;2453;1013.62425003662;0.563611633206466;0
55;3739;2;3;1.99914712153518;0.313284623668264;217;1762.2481724164;0.0202475819626397;0
56;3739;2;3739;1.48622626370687;0.153649562870201;4001;561.117406477926;0.943266142676887;0
57;3739;2;3;2.81886293521375;0.568402702328099;2287;5497.88273789064;0.5086204437197;0
58;3739;2;3;1.27151515151515;0.0868255666812636;3883;1834.52337490028;0.902916197615709;0
59;3739;2;3739;1.48756351965766;0.154065753656262;3996;439.042344721019;0.942470930049969;0
60;3739;2;3739;1.48649371489703;0.153732801027413;4000;537.929375957769;0.943080878826242;0
61;3739;2;3739;1.48649371489703;0.153732801027413;4000;537.929375957769;0.943080878826242;0
62;3739;2;3739;1.47793527681198;0.151069179996621;4032;1026.07827458694;0.948269821615178;0
63;3739;2;3739;1.47793527681198;0.151069179996621;3734;820.497393853654;0.885882723708607;0
64;3739;2;3739;1.86065792992779;0.270182982967349;2602;3376.52151695901;0.579603748150104;0
65;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
66;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
67;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
68;3739;2;3739;1.53089061246323;0.167550335124646;3834;1422.8569071041;0.894640706723121;0
69;3739;2;3739;1.51778550414549;0.163471665421246;3883;1834.52337490028;0.902916197615709;0
70;3739;2;3739;1.90960149772666;0.28541556573719;2139;618.279747915854;0.50031301441272;0
71;3739;2;3739;1.47793527681198;0.151069179996621;4032;1042.30209305074;0.948253708746091;0
72;3739;2;3739;1.83070339663011;0.260860309359577;2720;6843.82399245232;0.555718674331791;0
73;3739;2;3739;1.56726397432469;0.178870724505512;3698;280.556442494131;0.87310223995536;0
74;3739;2;3739;1.96977801551217;0.304144151109946;2230;3069.992866817;0.500526809216389;0
75;3739;2;3739;1.94918427387002;0.297734813004603;2295;5521.69488312704;0.509851955489696;0
76;3739;2;3739;1.52794864937149;0.166634715395312;3845;1441.24360222064;0.896318255909627;0
77;3739;2;3739;1.48943567798877;0.154648420756748;3989;218.622685168888;0.941366608112895;0
78;3739;2;3739;1.51778550414549;0.163471665421246;3883;1834.52337490028;0.902916197615709;0
79;3739;2;3739;1.51778550414549;0.163471665421246;3883;1834.52337490028;0.902916197615709;0
80;3739;2;3;1.30707148347425;0.097891673912853;1918;1471.00974202844;0.437277008398656;0
81;3739;2;3739;1.9023803155924;0.28316813549246;2483;2425.63521813084;0.530135251253866;0
82;3739;2;3739;1.48569136132656;0.153483086555776;4003;769.938980245995;0.943521852336652;0
83;3739;2;3739;1.96683605242043;0.303228531380612;1954;2578.48251708985;0.441028098274235;0
84;3739;2;3739;1.85611125969511;0.268767934294741;2642;3631.0796141157;0.584560767813935;0
85;3739;2;3;1.08876298394712;0.0299480719655663;4018;809.857286601592;0.94599549531214;0
86;3739;2;3739;1.95480074886333;0.29948281430606;2283;2090.52056398762;0.507304033123983;0
87;3739;2;3739;1.56565926718374;0.178371295562239;3704;402.083997503155;0.874065299714919;0
88;3739;2;3739;1.82642417758759;0.259528498844181;2753;6903.62817837181;0.56074138884021;0
89;3739;2;3739;1.48622626370687;0.153649562870201;4001;426.739390224304;0.943265636717491;0
90;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827302;0
91;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
92;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
93;3739;2;3739;1.87991441561915;0.276176130286631;2591;3641.50302556534;0.513844351550136;0
94;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
95;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
96;3739;2;3739;1.94490505482749;0.296403002489207;2032;4800.3514238305;0.450493107492126;0
97;3739;2;3739;1.87991441561915;0.276176130286631;636;2598.99308541182;0.0659765902547105;0
98;3739;2;3739;1.41749130783632;0.132257356466653;2740;2438.54047376179;0.659303139759378;0
99;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
100;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
101;3739;2;3;1.78864353312303;0.247770124459435;2336;3343.44639143718;0.520047341829643;0
102;3739;2;3739;1.41749130783632;0.132257356466653;2776;3724.40210782586;0.661722984113603;0
103;3739;2;3739;1.48916822679861;0.154565182599536;3990;457.384647876292;0.94151060073525;0
104;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;1;0
105;3739;2;3739;1.9023803155924;0.28316813549246;2483;2425.63521813084;0.530135251253866;0
106;3739;2;3739;1.87991441561915;0.276176130286631;2659;2873.82391602254;0.548313224722832;0
107;3739;2;3;1.26246223564955;0.0840080505819489;4033;852.955986088885;0.948564770283445;0
108;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
109;3739;2;3739;1.88232147633057;0.276925273701541;2638;2826.94265327496;0.546934510987211;0
110;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
111;3739;2;3739;1.47793527681198;0.151069179996621;2048;1314.43408361783;0.479932372021202;0
112;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
113;3739;2;3739;1.93902112864402;0.294571763030538;2412;3194.98061539248;0.520182529804044;0
114;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
115;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
116;3739;2;3;1.12588284171167;0.0415007913775804;2776;3724.40210782586;0.661722984113603;0
117;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
118;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
119;3739;2;3;1.20220588235294;0.0652546182050713;2089;1604.11805769995;0.492012395037608;0
120;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283444;0
121;3739;2;3;1.11229205175601;0.0372709642068694;4001;426.739390224304;0.943265636717491;0
122;3739;2;3739;1.48221449585451;0.152400990512017;4016;782.297973881454;0.945658023831028;0
123;3739;2;3;1.7866092404072;0.247136996684623;631;2987.60489120617;0.102903943485188;0
124;3739;2;3739;1.567798876705;0.179037200819937;1679;2430.04219110172;0.39152166532408;0
125;3739;2;3739;2.07301417491308;0.336274079793874;2146;1669.70477174262;0.494705553424406;0
126;3739;2;3739;2.00668627975395;0.315631016805237;2153;5487.6624112226;0.494779621656057;0
127;3739;2;3;1.5379746835443;0.169755092643211;140;2459.43026433069;0.01250421177196;0
128;3739;2;3;1.94827586206897;0.29745209029821;168;1544.64913093179;0.0162543718440326;0
129;3739;2;3;1.32404181184669;0.103173306274164;232;1854.21664833893;0.0235605139140788;122892
130;3739;2;3739;1.9074618882054;0.284749660479492;2453;1013.62425003662;0.563611633206466;0
131;3739;2;3739;1.859320673977;0.269766792181288;2613;3561.16696192893;0.58073059491418;0
132;3739;2;3739;1.48515645894624;0.153316610241352;2024;3095.10229057688;0.471594816570936;0
133;3739;2;3739;1.48167959347419;0.152234514197593;2057;3192.59157319071;0.477942757505952;0
134;3739;2;3;1.1392;0.0456454568568032;619;2978.52129248203;0.102224133345814;0
135;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;1;0
136;3739;2;3739;1.47766782562182;0.150985941839409;4033;852.955986088885;0.948564770283445;0
137;3739;2;3739;1.46884193634662;0.148239082651405;3768;1019.86372710911;0.891846331480422;0
138;3739;2;3739;1.48916822679861;0.154565182599536;3990;457.384647876292;0.941510600735249;0
139;3739;2;3739;1.48702861727735;0.153899277341838;3998;386.285516653186;0.942778499951758;0
140;3739;2;3739;1.48649371489703;0.153732801027413;4000;537.929375957769;0.943080878826242;0
141;3739;2;3739;1.47793527681198;0.151069179996621;3964;2390.42334437463;0.913784835573395;0
142;3739;2;3;1.86015325670498;0.27002591479713;460;2270.76784596244;0.0477986167857444;0
143;3739;2;3739;1.52901845413212;0.166967668024161;3841;1248.60282265308;0.895911557017836;0
144;3739;2;3739;1.88232147633057;0.276925273701541;615;2503.32473886612;0.0645978765190894;0
145;3739;2;3739;1.9023803155924;0.28316813549246;498;1018.47547543635;0.0518630861086536;0
146;3739;2;3739;1.48702861727735;0.153899277341838;3998;386.285516653186;0.942778499951758;0
147;3739;2;3739;1.90157796202193;0.282918421020823;431;848.73301500238;0.0475253096935654;0
148;3739;2;3739;1.56833377908532;0.179203677134361;3694;254.096804483996;0.872699697713684;0
149;3739;2;3739;1.94650976196844;0.296902431432481;2315;5708.0157099854;0.511931228788724;0
150;3739;2;3739;1.48569136132656;0.153483086555776;3935;2045.84139804357;0.909052979163955;0
151;3739;2;3739;2.00534902380316;0.315214826019175;2163;5736.70463509083;0.494840846240082;0
152;3739;2;3739;1.56351965766248;0.177705390304541;3712;622.545425336049;0.87537504555125;0
153;3739;2;3739;1.56351965766248;0.177705390304541;3712;622.545425336049;0.87537504555125;0
154;3739;2;3739;1.51778550414549;0.163471665421246;3883;1834.52337490028;0.902916197615709;0
155;3739;2;3;2.63266162888329;0.510451740882324;2422;3130.45595512176;0.497812915343215;0
156;3739;2;3739;1.53383257555496;0.168465954853981;3755;1833.61616861001;0.858787585691527;0
157;3739;2;3739;1.90960149772666;0.28541556573719;676;29.9291282551062;0.139989326251161;0
158;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;1;0
159;3739;2;3739;1.95052152982081;0.298151003790664;2285;5491.17812373914;0.508567390709393;0
160;3739;2;3739;2.01123294998663;0.317046065477845;2088;5170.5197960574;0.459701896309976;0
161;3739;2;3739;1.95399839529286;0.299233099834424;825;2777.52439427578;0.0818904241983562;0
162;3739;2;3739;1.5335651243648;0.168382716696769;1841;1664.20666512555;0.415261371049337;0
163;3739;2;3;1.92008830022075;0.288679346743891;2268;1972.11160853526;0.506070001517689;0
164;3739;2;3739;1.94731211553891;0.297152145904117;437;6990.09431658594;0.0419624463341742;0
165;3739;2;3739;1.86012302754747;0.270016506652924;2607;3377.24045543912;0.580439824453577;0
166;3739;2;3739;1.96951056432201;0.304060912952734;289;628.747080384948;0.0293609812266427;0
167;3739;2;3739;1.85798341802621;0.269350601395226;2543;3368.50382934626;0.54593288909297;0
168;3739;2;3;1.24141176470588;0.0774565657717044;3692;92.687626550659;0.87230774772197;0
169;3739;2;3739;1.95827761433538;0.30056491034982;2256;1916.85593786698;0.504989580503432;0
170;3739;2;3739;1.56833377908532;0.179203677134361;3630;1511.55271561561;0.839180163317995;0
171;3739;2;3739;1.95025407863065;0.298067765633452;2219;7312.33434291787;0.474401575718587;0
172;3739;2;3;2.92062737642586;0.600074591883842;2165;3073.49452062295;0.495083221608632;0
173;3739;2;3739;1.83123829901043;0.261026785674002;2648;8521.51916886466;0.52107489425397;0
174;3739;2;3;2.48211860570394;0.463598616679673;2336;3343.44639143718;0.520047341829643;0
175;3739;2;3739;1.86039047873763;0.270099744810137;2604;3403.07773978487;0.579672820674896;0
176;3739;2;3;2.84959522795058;0.577967436038243;2258;1923.56055201845;0.505040346468714;0
177;3739;2;3739;1.56860123027547;0.179286915291573;3693;119.214437611782;0.872435843756797;0
178;3739;2;3;1.30726872246696;0.0979530601055032;959;1615.23810774997;0.132792189819088;0
179;3739;2;3739;1.56886868146563;0.179370153448786;3692;92.687626550659;0.87230774772197;0
180;3739;2;3739;1.87991441561915;0.276176130286631;2361;2445.76171208328;0.485942239685347;0
181;3739;2;3739;1.48916822679861;0.154565182599536;3990;207.083257198655;0.941537573159931;0
182;3739;2;3739;1.85985557635731;0.269933268495712;623;1467.62183701585;0.101256605341453;0
183;3739;2;3739;1.48943567798877;0.154648420756748;2008;1583.9897226616;0.46413254723025;0
184;3739;2;3739;1.5335651243648;0.168382716696769;3824;994.922855119181;0.893387331331125;0
185;3739;2;3739;1.83150575020059;0.261110023831214;2716;6707.69756688208;0.555559263593279;0
186;3739;2;3739;1.86012302754747;0.270016506652924;2535;3034.8049575083;0.545032407404765;0
187;3739;2;3739;1.95801016314523;0.300481672192607;2258;1916.85593786698;0.505312385191658;0
188;3739;2;3739;1.48916822679861;0.154565182599536;3990;338.702072422795;0.941515377347755;0
189;3739;2;3739;1.96977801551217;0.304144151109946;2162;3520.76032211999;0.466057936043692;0
190;3739;2;3739;1.56833377908532;0.179203677134361;3694;141.441921568153;0.872576648979667;0
191;3739;2;3739;1.5335651243648;0.168382716696769;3824;901.850668260421;0.893259385262046;0
192;3739;2;3739;1.94945172506018;0.297818051161815;2023;2435.85872594702;0.450010989880234;0
193;3739;2;3739;1.86065792992779;0.270182982967349;2602;3376.52151695901;0.579603748150104;0
194;3739;2;3739;1.94650976196844;0.296902431432481;2315;5708.0157099854;0.511931228788724;0
195;3739;2;3739;1.83070339663011;0.260860309359577;2421;5809.56306327504;0.49379583875224;0
196;3739;2;3739;1.5335651243648;0.168382716696769;3824;912.859824131827;0.893258494436948;0
197;3739;2;3739;1.95907996790586;0.300814624821456;232;925.026486728565;0.0237149631904689;0
198;3739;2;3;2.1882229232387;0.372130207035994;309;574.825848623297;0.0339028142018387;0
199;3739;2;3739;1.85771596683605;0.269267363238014;2544;3148.64355354144;0.546211801986834;0
200;3739;2;3739;1.95720780957475;0.300231957720971;801;2382.45645471348;0.0801083797263165;0
201;3739;2;3;1.92832764505119;0.291243657188417;206;2123.15734913228;0.0208509639015719;20090
202;3739;2;3739;1.53249531960417;0.16804976406792;3539;919.623968350914;0.833287262112679;0
203;3739;2;3;2.8537090758392;0.579247778507832;2258;1986.0758716966;0.505004060955039;0
204;3739;2;4;2.81865284974093;0.568337317957948;229;719.772641520715;0.0255334891881873;0
205;3739;2;3;1.33404029692471;0.106285109486995;836;9331.25083525529;0.0866743078811582;0
206;3739;2;3;1.44444444444444;0.140645912976821;435;926.662802223765;0.0455823729212348;0
207;3739;2;3739;1.46884193634662;0.148239082651405;2313;1332.79532297866;0.523028788009769;0
208;3739;2;3739;1.46884193634662;0.148239082651405;2163;2256.55156267289;0.505885248610214;0
209;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
210;3739;2;3739;1.46884193634662;0.148239082651405;2313;1332.79532297866;0.523028788009769;0
211;3739;2;3;1.91936978683967;0.288455725642267;798;3589.26739325776;0.0809927275729292;0
212;3739;2;3739;1.95907996790586;0.300814624821456;1957;2070.03490586116;0.443679083050486;0
213;3739;2;3739;1.95694035838459;0.300148719563758;2266;1986.42108947824;0.506025890749021;0
214;3739;2;3;1.20913956360642;0.067412570278107;3933;1840.22317249367;0.908797269504191;0
215;3739;2;3;1.24331926863572;0.0780502333934543;3694;254.096804483996;0.872699697713684;0
216;3739;2;3739;1.85958812516716;0.2698500303385;2613;3396.80786030798;0.580927253894833;0
217;3739;2;3;1.06322580645161;0.0220002008273822;4258;1352.07582588908;0.999999999999999;0
218;3739;2;3739;1.41749130783632;0.132257356466653;2890;1391.93504504335;0.676446679158933;0
219;3739;2;3739;1.41749130783632;0.132257356466653;2890;1391.93504504335;0.676446679158933;0
220;3739;2;3739;1.41749130783632;0.132257356466653;4190;2834.7680423454;0.965531126827301;0
221;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;1;0
222;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
223;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
224;3739;2;3739;1.41749130783632;0.132257356466653;3335;7893.36041980894;0.718487358973655;0
225;3739;2;3739;1.41749130783632;0.132257356466653;3960;1031.23495038366;0.937629014962516;0
226;3739;2;3739;1.41749130783632;0.132257356466653;2925;5464.11699800535;0.676211608766712;0
227;3739;2;3739;1.41749130783632;0.132257356466653;3188;1712.77592054877;0.738817664196419;0
228;3739;2;3;1.06322580645161;0.0220002008273822;4190;2834.7680423454;0.965531126827301;0
229;3739;2;3739;1.41749130783632;0.132257356466653;2776;3724.40210782586;0.661722984113603;0
230;3739;2;3739;1.41749130783632;0.132257356466653;2999;5219.54611145636;0.684985929037493;0
231;3739;2;3739;1.48970312917892;0.15473165891396;3988;186.706045694193;0.941217934047296;0
232;3739;2;3739;1.48970312917892;0.15473165891396;3920;1383.06587649878;0.906749060874599;0
233;3739;2;3739;2.06873495587055;0.334942269278478;2174;1887.31274354964;0.497280313375566;0
234;3739;2;3;2.15876777251185;0.36296295500221;386;2369.91296878264;0.0374484441310169;0
235;3739;2;3739;1.90157796202193;0.282918421020823;984;716.774038334374;0.102324042781384;0
236;3739;2;3;1.86107965269913;0.270314234678438;505;1212.73768619847;0.0540096233706993;0
237;3739;2;3739;1.859320673977;0.269766792181288;2538;3160.50363573227;0.545273991301529;0
238;3739;2;3739;1.91013640010698;0.285582042051615;2421;2066.06565463286;0.524474123577408;0
239;3739;2;3;1.98138747884941;0.307757335010324;106;1239.84518646841;0.0102882920154313;118650
240;3739;2;3739;1.56860123027547;0.179286915291573;3693;117.050323831543;0.872437100655443;0
241;3739;2;3;2.83829174664107;0.574449482150168;2249;2386.35522624284;0.505720040938712;0
242;3739;2;3739;1.91120620486761;0.285914994680464;2424;488.051615393883;0.561412047097042;0
243;3739;2;3;2.85449050086356;0.579490979441013;2181;2836.7244789206;0.471229148290174;0
244;3739;2;3739;1.95587055362396;0.299815766934909;2274;2039.85372215251;0.507230324362548;0
245;3739;2;3739;1.95587055362396;0.299815766934909;1976;1727.59696518903;0.444859339325062;0
246;3739;2;3739;1.53383257555496;0.168465954853981;3527;844.279488980624;0.831425001690132;0
247;3739;2;3739;1.95212623696175;0.298650432733938;2005;1826.69869896122;0.447265499067464;0
248;3739;2;3;2.90369393139842;0.594804438632674;2191;7239.18511124109;0.498591006312154;0
249;3739;2;3739;1.53383257555496;0.168465954853981;3823;844.632076224904;0.893256728574588;0
250;3739;2;3739;1.90772933939556;0.284832898636705;2438;2397.76974480049;0.526162381086387;0
251;3739;2;3739;1.48890077560845;0.154481944442323;3991;378.45463589055;0.941684579413788;0
252;3739;2;4;2.95310279488394;0.610181834201787;2132;1662.94180771195;0.493071959096732;0
253;3739;2;3739;1.97191762503343;0.304810056367644;2214;2750.91729184848;0.499264290560752;0
254;3739;2;3739;1.48970312917892;0.15473165891396;3988;186.706045694193;0.941217934047296;0
255;3739;2;3739;1.82963359186948;0.260527356730728;2729;6969.36250810158;0.556542524389211;0
256;3739;2;3739;1.90799679058572;0.284916136793917;2438;2090.85282618691;0.526794438520492;0
257;3739;2;3739;1.95239368815191;0.29873367089115;2306;2793.00603225904;0.510857657667176;0
258;3739;2;3;2.83387927000468;0.573076198210998;2260;1967.91390361267;0.505047405261324;0
259;3739;2;3;1.30963597430407;0.0986898139051851;3692;92.687626550659;0.87230774772197;0
260;3739;2;3739;1.95560310243381;0.299732528777697;2281;2529.95996320249;0.509344942013475;0
261;3739;2;3;2.96898876404494;0.61512598418935;2128;1631.4793945335;0.492746103216952;0
262;3739;2;3;2.89360770577933;0.591665328153247;2204;2711.869276861;0.498554477752284;0
263;3739;2;3739;1.96683605242043;0.303228531380612;2184;3536.23898517035;0.468930210139024;0
264;3739;2;3;2.88082393330064;0.587686666989991;2204;2702.58167879013;0.498524345906969;0
265;3739;2;3739;1.90960149772666;0.28541556573719;480;87.8577144384655;0.0523611197007757;0
266;3739;2;3739;1.83097084782027;0.260943547516789;843;9379.36751413427;0.0877252412619534;0
267;3739;2;3739;1.8301684942498;0.260693833045153;1251;7081.97417745944;0.13023704207753;0
268;3739;2;3739;1.53383257555496;0.168465954853981;3755;1854.38886902014;0.858658146932541;0
269;3739;2;3739;1.854239101364;0.268185267194255;2654;3730.66753293949;0.58524057795331;0
270;3739;2;3739;1.53383257555496;0.168465954853981;3823;868.129893744084;0.89312720222866;0
271;3739;2;3739;1.48916822679861;0.154565182599536;3990;214.700582395665;0.941526327417913;0
272;3739;2;3739;2.07301417491308;0.336274079793874;2146;1669.70477174262;0.494705553424406;0
273;3739;2;3739;1.53196041722386;0.167883287753495;3830;1139.37570655909;0.894200384930131;0
274;3739;2;3;2.47548129313476;0.461532902682386;2731;6818.78528853651;0.557781646388168;0
275;3739;2;3739;1.91120620486761;0.285914994680464;2424;481.347001242408;0.561684085819986;0
276;3739;2;3;2.94176470588235;0.606653109449267;2132;1659.51289227392;0.492789179613173;0
277;3739;2;3739;1.94945172506018;0.297818051161815;2293;5644.06912299312;0.508977641052039;0
278;3739;2;3739;1.56806632789516;0.179120438977149;3397;91.1605791501628;0.810319862311347;0
279;3739;2;3739;1.48943567798877;0.154648420756748;1928;1139.21199132409;0.456009387538727;0
280;3739;2;3739;1.91120620486761;0.285914994680464;2354;525.617066695329;0.526557143010275;0
281;3739;2;3739;1.94918427387002;0.297734813004603;2295;5521.69488312704;0.509851955489696;0
282;3739;2;3739;1.95774271195507;0.300398434035395;2260;1940.97021419845;0.50533649923764;0
283;3739;2;3;2.82232637409459;0.569480619647846;2225;7322.25851161874;0.475106745665586;0
284;3739;2;3;2.66927683095348;0.521847397579452;665;501.138801877071;0.102319306762252;0
285;3739;2;3739;1.859320673977;0.269766792181288;813;3537.81277192615;0.12165690536995;0
286;3739;2;3;2.81667413715823;0.567721488247338;2285;5491.17812373914;0.508567390709393;0
287;3739;2;3;1.89293937068304;0.28022985409564;2712;6749.46367100622;0.5548554828152;0
288;3739;2;3;1.34205128205128;0.108778348118677;2235;5154.97434435519;0.4480926476157;0
289;3739;2;3739;1.90585718106446;0.284250231536219;2385;2978.82130004155;0.492638360548059;0
290;3739;2;3739;1.95961487028617;0.300981101135881;2251;2386.35522624284;0.506043312559449;0
291;3739;2;3739;1.95988232147633;0.301064339293093;2181;2836.7244789206;0.471229148290174;0
292;3739;2;3739;1.95801016314523;0.300481672192607;2195;2849.88246666648;0.473125412873526;0
293;3739;2;3739;1.86065792992779;0.270182982967349;2533;3012.806555373;0.544800498824768;0
294;3739;2;3;2.74547511312217;0.545562396143186;733;9026.2507537996;0.0727786999109173;0
295;3739;2;3739;1.56886868146563;0.179370153448786;3692;92.687626550659;0.87230774772197;0
296;3739;2;3739;1.56806632789516;0.179120438977149;1640;1256.20268904222;0.388582024417413;0
297;3739;2;3739;1.56860123027547;0.179286915291573;3693;106.603297672882;0.872439910779462;0
298;3739;2;3739;1.82642417758759;0.259528498844181;2753;6903.62817837181;0.56074138884021;0
299;3739;2;3739;1.95747526076491;0.300315195878183;2262;1967.42403834061;0.505355090202497;0
300;3739;2;3739;2.07328162610324;0.336357317951087;2140;1820.45343932785;0.493445180229012;0
301;3739;2;3739;1.48970312917892;0.15473165891396;3988;186.706045694193;0.941217934047296;0
302;3739;2;3739;1.90585718106446;0.284250231536219;2454;2203.32855556112;0.528296830413853;0
303;3739;2;3;1.64382139148494;0.202697495743993;2436;2147.93203973226;0.526239104523246;0
304;3739;2;3739;1.48702861727735;0.153899277341838;2033;1653.28123926334;0.469179292262934;0
305;3739;2;3;1.93832800365464;0.294356043493825;504;469.372248320958;0.082906330069603;0
306;3739;2;3;2.13084450888003;0.354272468313057;948;4723.07113030399;0.094610270195975;0
307;3739;2;3;2.67264224473889;0.522894806796773;2483;2425.63521813084;0.530135251253866;0
308;3739;2;3739;1.95720780957475;0.300231957720971;2264;1940.43701212913;0.505983793446484;0
309;3739;2;3739;1.859320673977;0.269766792181288;2612;3575.38021706891;0.580577291549058;0
310;3739;2;3739;1.5335651243648;0.168382716696769;3756;1865.20304408175;0.858922724889408;0
311;3739;2;3739;1.95801016314523;0.300481672192607;2258;1916.85593786698;0.505312385191658;0
312;3739;2;3739;1.9023803155924;0.28316813549246;2483;2425.63521813084;0.530135251253866;0
313;3739;2;3;1.87919463087248;0.275952113501113;424;876.506604523471;0.0453787724315196;0
314;3739;2;3739;1.90157796202193;0.282918421020823;2490;2477.79515578023;0.532281788515912;0
315;3739;2;3739;1.90719443701524;0.28466642232228;831;1087.03986988511;0.120738087664094;0
316;3739;2;3739;1.51778550414549;0.163471665421246;3679;1723.42552799663;0.859662502183518;0
317;3739;2;3739;1.82829633591869;0.260111165944667;715;9596.75664800888;0.0752457137590734;0
318;3739;2;3739;1.48569136132656;0.153483086555776;4003;769.938980245995;0.943521852336652;0
319;3739;2;3739;1.567798876705;0.179037200819937;1716;1500.91254518454;0.395321309890818;0
320;3739;2;3739;1.48890077560845;0.154481944442323;3991;222.934141058535;0.941700938799946;0
321;3739;2;3;1.11714633157681;0.0387817494332808;2814;2250.44111246404;0.665787453436512;0
322;3739;2;3739;1.91120620486761;0.285914994680464;440;421.201709359806;0.0829810363801423;62338
323;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
324;3739;2;3739;1.97325488098422;0.305226247153706;2172;8440.03872734491;0.468115343258064;0
325;3739;2;3739;1.47793527681198;0.151069179996621;2310;4723.57053874509;0.506358351856571;0
326;3739;2;3739;1.41749130783632;0.132257356466653;2756;1681.44779589702;0.65950008885137;0
327;3739;2;3739;1.48569136132656;0.153483086555776;3935;2045.84139804357;0.909052979163955;0
328;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
329;3739;2;3739;1.41749130783632;0.132257356466653;2814;2250.44111246404;0.665787453436512;0
330;3739;2;3739;1.51778550414549;0.163471665421246;3815;3046.17667213153;0.86844732444301;0
331;3739;2;3739;1.53249531960417;0.16804976406792;3828;933.044070484685;0.893961294486818;0
332;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
333;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
334;3739;2;3739;1.41749130783632;0.132257356466653;4258;1352.07582588908;0.999999999999999;0
335;3739;2;3739;1.48167959347419;0.152234514197593;2095;1925.59109118558;0.482007226828861;0
336;3739;2;3739;1.51778550414549;0.163471665421246;1992;2012.15925865327;0.443761322075789;0
337;3739;2;3739;1.48756351965766;0.154065753656262;3996;357.417231478192;0.942454441615388;0
338;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
339;3739;2;3739;1.97325488098422;0.305226247153706;2240;7524.65775517576;0.502584216430761;0
340;3739;2;3;2.24872231686542;0.390959280239876;719;2907.434054536;0.107622138144307;0
341;3739;2;3739;1.48167959347419;0.152234514197593;4018;809.857286601592;0.94599549531214;0
342;3739;2;3739;1.46884193634662;0.148239082651405;4066;1280.48385677905;0.954217316517906;0
343;3739;2;3739;1.56672907194437;0.178704248191088;3402;72.9685022343985;0.811412343041683;0
344;3739;2;3739;1.56672907194437;0.178704248191088;3402;72.9685022343985;0.811412343041683;0
345;3739;2;3739;1.47793527681198;0.151069179996621;4032;1042.30209305074;0.94825370874609;0
346;3739;2;3739;1.85611125969511;0.268767934294741;657;1530.97530481043;0.106288602668723;0
